figure,model,dataset,solution,x,value,source_id,source_kind,source_locator,source_sha256,value_note
fig12_energy_tempgnn,TGN,GT,TGLite-CPU,,221.577,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WK,TGLite-CPU,,115.511,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,MC,TGLite-CPU,,110.236,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,RT,TGLite-CPU,,120.787,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,LM,TGLite-CPU,,140.551,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WT,TGLite-CPU,,135.432,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,GT,TGLite-CPU,,150.393,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WK,TGLite-CPU,,162.519,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,MC,TGLite-CPU,,152.204,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,RT,TGLite-CPU,,172.834,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,LM,TGLite-CPU,,192.52,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WT,TGLite-CPU,,187.4,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,GT,TGLite-CPU,,218.583,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,AVG,AVG,TGLite-CPU,,168.186,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:TGLite-CPU,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig12_energy_tempgnn,JODIE,WK,Cascade,,30.475,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,MC,Cascade,,28.505,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,RT,Cascade,,32.522,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,LM,Cascade,,39.528,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,WT,Cascade,,37.481,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,GT,Cascade,,49.472,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WK,Cascade,,31.971,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,MC,Cascade,,30.0,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,RT,Cascade,,34.017,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,LM,Cascade,,42.165,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WT,Cascade,,38.977,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,GT,Cascade,,52.627,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WK,Cascade,,21.499,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,MC,Cascade,,20.239,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,RT,Cascade,,23.073,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,LM,Cascade,,28.505,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WT,Cascade,,26.537,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,GT,Cascade,,31.97,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WK,Cascade,,31.183,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,MC,Cascade,,29.213,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,RT,Cascade,,33.23,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,LM,Cascade,,40.498,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WT,Cascade,,38.189,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,GT,Cascade,,50.966,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,AVG,AVG,Cascade,,33.545,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:Cascade,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig12_energy_tempgnn,JODIE,WK,MATG,,9.29,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,MC,MATG,,8.975,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,RT,MATG,,9.922,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,LM,MATG,,12.284,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,WT,MATG,,11.576,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,GT,MATG,,14.331,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WK,MATG,,9.605,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,MC,MATG,,9.212,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,RT,MATG,,10.237,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,LM,MATG,,12.599,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WT,MATG,,11.891,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,GT,MATG,,14.567,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WK,MATG,,6.377,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,MC,MATG,,6.062,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,RT,MATG,,6.692,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,LM,MATG,,8.109,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WT,MATG,,7.401,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,GT,MATG,,8.739,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WK,MATG,,9.369,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,MC,MATG,,9.133,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,RT,MATG,,10.001,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,LM,MATG,,12.363,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WT,MATG,,11.733,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,GT,MATG,,14.41,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,AVG,AVG,MATG,,10.237,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:MATG,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig12_energy_tempgnn,JODIE,WK,ViTeGNN,,8.109,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,MC,ViTeGNN,,7.873,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,RT,ViTeGNN,,8.739,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,LM,ViTeGNN,,10.867,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,WT,ViTeGNN,,10.08,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,GT,ViTeGNN,,11.891,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WK,ViTeGNN,,8.424,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,MC,ViTeGNN,,8.188,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,RT,ViTeGNN,,8.975,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,LM,ViTeGNN,,11.182,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WT,ViTeGNN,,10.395,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,GT,ViTeGNN,,12.205,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WK,ViTeGNN,,5.432,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,MC,ViTeGNN,,5.117,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,RT,ViTeGNN,,5.669,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,LM,ViTeGNN,,6.928,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,WT,ViTeGNN,,6.377,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGAT,GT,ViTeGNN,,8.897,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGAT/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WK,ViTeGNN,,8.188,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WK/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,MC,ViTeGNN,,8.03,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/MC/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,RT,ViTeGNN,,8.818,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/RT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,LM,ViTeGNN,,11.024,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/LM/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,WT,ViTeGNN,,10.237,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/WT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,APAN,GT,ViTeGNN,,11.969,vector_fig12,vector_geometry_digitization,Fig.12 bar:APAN/GT/ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,AVG,AVG,ViTeGNN,,8.897,vector_fig12,vector_geometry_digitization,Fig.12 AVG bar:ViTeGNN,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,"Digitized from the explicit AVG bar, not recomputed from rounded point values."
fig12_energy_tempgnn,JODIE,WK,RTGA,,5.905,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WK/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,MC,RTGA,,5.59,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/MC/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,RT,RTGA,,6.299,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/RT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,LM,RTGA,,8.031,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/LM/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,WT,RTGA,,7.401,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/WT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,JODIE,GT,RTGA,,8.975,vector_fig12,vector_geometry_digitization,Fig.12 bar:JODIE/GT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WK,RTGA,,6.062,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WK/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,MC,RTGA,,5.826,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/MC/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,RT,RTGA,,6.535,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/RT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,LM,RTGA,,8.188,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/LM/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,WT,RTGA,,7.637,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/WT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
fig12_energy_tempgnn,TGN,GT,RTGA,,9.212,vector_fig12,vector_geometry_digitization,Fig.12 bar:TGN/GT/RTGA,03631bb354c124578afb69b94bca09c584300e28db6692d3f08578ea1bbc7051,Digitized from the vector bar geometry using the plotted broken-axis calibration.
